,Unnamed: 0,Name,Country,swim,bike,run,finish,Agegroup,Gender,Year,Avg Temp,Hi Temp,Humidity,Wind Speed,Wind Direction,West,South,Female
1615,1615,"Bayley, Abigail",GBR,63.05,351.5,271.767,691.4169999999999,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1616,1616,"Bayliss, Stephen",GBR,50.967,308.2,196.917,559.933,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1617,1617,"Berasategui, Virginia",ESP,58.867,301.683,190.717,555.467,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1618,1618,"Billeau, Simon",FRA,55.633,286.717,207.8,554.117,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1619,1619,"Bockel, Dirk",LUX,50.833,277.467,177.683,509.917,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1620,1620,"Bozzone, Terenzo",NZL,50.917,277.41700000000003,182.767,514.75,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1621,1621,"Bracht, Timo",DEU,54.5,273.817,176.45,508.86699999999996,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1622,1622,"Brader, Christian",DEU,59.933,289.233,184.15,537.65,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1623,1623,"Brands, Chris",NLD,59.917,299.9,209.583,575.25,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1624,1624,"Brown, Cameron",NZL,52.833,284.85,192.11700000000002,533.683,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1625,1625,"Carfrae, Mirinda",AUS,58.75,314.283,176.85,553.9830000000001,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1626,1626,"Cave, Leanda",GBR,53.45,319.017,225.667,602.4,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1627,1627,"Clerbout, Bruno",BEL,55.1,294.2,181.017,535.183,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1628,1628,"Colucci, Reinaldo",BRA,51.05,276.45,201.63299999999998,533.2330000000001,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1629,1629,"Cooper-Scott, Haley",USA,68.6,327.88300000000004,222.517,623.317,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1630,1630,"Corbin, Linsey",USA,63.083,319.2,197.61700000000002,584.45,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1631,1631,"Csomor, Erika",HUN,63.2,323.017,217.417,608.4169999999999,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1632,1632,"Cunnama, James",ZAF,57.333,302.16700000000003,200.217,565.0830000000001,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1633,1633,"Deckers, Tine",BEL,62.917,308.717,211.067,587.0,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1634,1634,"Dogana, Martina",ITA,65.0,338.767,196.217,604.75,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1635,1635,"Edwards, Billy",USA,75.483,325.017,193.217,599.5,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1636,1636,"Elgezabal, Mikel",ESP,56.417,283.567,209.217,553.95,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1637,1637,"Flanagan Iii, John",USA,47.7,310.183,234.333,597.133,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1638,1638,"Furtado, Raul",BRA,57.4,312.817,223.45,599.217,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1639,1639,"Goerke, Nils",DEU,62.883,296.017,196.36700000000002,560.183,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1640,1640,"Gollnick, Heather",USA,59.917,324.367,214.283,604.967,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1641,1641,"Graves, Philip",GBR,50.1,284.41700000000003,217.583,556.033,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1642,1642,"Griesbauer, Dede",USA,55.083,310.35,210.86700000000002,580.9830000000001,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1643,1643,"Hast, Jarmo",FIN,54.483000000000004,306.66700000000003,208.583,574.4169999999999,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1644,1644,"Hecht, Mathias",CHE,50.9,277.517,184.783,517.4830000000001,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1645,1645,"Henkel, Justin",USA,76.033,297.633,217.0,596.383,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1646,1646,"Henning, Rasmus",DNK,51.1,277.117,175.55,508.283,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1647,1647,"Hiebl, Bernhard",AUT,55.95,308.58299999999997,187.6,557.317,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1648,1648,"Hoffman, Ben",USA,54.483000000000004,283.517,227.217,569.9,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1649,1649,"Ikegata, Shigenobu",JPN,57.117,311.817,497.667,870.883,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1650,1650,"Jacobs, Jessica",USA,72.783,319.033,205.033,604.283,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1651,1651,"Jacobs, Pete",AUS,50.05,278.683,177.217,510.25,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1652,1652,"Jammaer, Bert",BEL,52.817,278.1,186.1,521.217,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1653,1653,"Joyce, Rachel",GBR,53.516999999999996,310.05,203.717,572.45,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1654,1654,"Juhanson, Ain-Alar",EST,60.4,271.6,338.717,677.933,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1655,1655,"Kappelhoff, Uwe",DEU,57.383,299.35,190.217,552.5,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1656,1656,"Keller, Bernhard",AUT,63.117,308.117,200.083,576.2330000000001,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1657,1657,"Keller, Fernanda",BRA,63.15,352.18300000000005,215.517,637.7330000000001,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1658,1658,"Knobloch, Enrico",DEU,58.783,279.183,221.667,563.617,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1659,1659,"Kristensen, Lisbeth",DNK,60.15,338.95,215.983,620.2669999999999,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1660,1660,"Langbrandtner, Norbert",AUT,55.883,317.483,206.933,586.5,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1661,1661,"Lavelle, Brian",USA,51.016999999999996,312.733,212.4,582.2669999999999,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1662,1662,"Lawn, Joanna",NZL,57.266999999999996,319.15,193.567,574.75,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1663,1663,"Lehmann, Monika",CHE,64.983,323.317,211.033,605.35,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1664,1664,"Lieto, Chris",USA,51.117,265.16700000000003,182.583,502.93300000000005,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1665,1665,"Lieto, Matt",USA,54.55,286.067,208.717,554.7669999999999,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1666,1666,"Llanos, Eneko",ESP,51.1,277.283,185.033,517.9169999999999,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1667,1667,"Loeffler, Kim",USA,68.567,326.55,231.833,632.0,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1668,1668,"Lovato, Michael",USA,53.533,291.383,283.1,632.0,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1669,1669,"Macel, Tereza",CZE,53.483000000000004,304.283,201.183,563.717,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1670,1670,"Mackay, Andrew",NZL,52.817,317.767,242.25,617.4830000000001,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1671,1671,"Major, Kate",AUS,58.766999999999996,324.533,214.4,601.867,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1672,1672,"Marques, Sergio",PRT,62.833,331.43300000000005,179.267,581.033,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1673,1673,"Mccormack, Chris",AUS,52.85,272.733,175.967,505.333,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1674,1674,"Mcglone, Samantha",CAN,58.783,316.267,191.433,570.467,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1675,1675,"Mckenzie, Luke",AUS,50.85,277.483,186.317,518.633,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1676,1676,"Mcmillian, Jason",USA,58.9,314.55,267.033,645.717,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1677,1677,"Meyer, Serge",CHE,63.167,295.217,192.233,556.75,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1678,1678,"Miyazaki, Yausko",JPN,67.367,389.55,244.717,707.9169999999999,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1679,1679,"Morales, Ezequiel",ARG,55.766999999999996,302.133,171.517,534.45,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1680,1680,"Morales, Gregorio Caceres",ESP,59.8,295.66700000000003,178.36700000000002,538.5830000000001,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1681,1681,"Morrison, Catriona",GBR,57.383,317.85,215.75,596.067,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1682,1682,"Mühlbauer, Hans",DEU,57.4,333.417,204.817,601.55,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1683,1683,"Munoz, Nicholas Peter",GBR,68.5,336.15,201.983,622.5830000000001,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1684,1684,"Neill, Mike",CAN,58.867,299.183,187.817,551.117,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1685,1685,"Niederfriniger, Edith",ITA,59.766999999999996,324.33299999999997,206.6,595.8,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1686,1686,"Niedrig, Andreas",DEU,51.2,328.56699999999995,288.15,675.5830000000001,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1687,1687,"Nishiuchi, Hiroyuki",JPN,50.95,320.4,186.7,563.217,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1688,1688,"Nishiuchi, Maki",JPN,54.417,353.86699999999996,219.067,631.95,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1689,1689,"Park, Byung Hoon",KOR,65.033,293.85,205.65,569.4169999999999,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1690,1690,"Patrcevic, Dejan",HRV,53.433,302.83299999999997,179.63299999999998,539.883,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1691,1691,"Paul, Charlotte",AUS,63.067,339.3,202.1,609.75,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1692,1692,"Potts, Andy",USA,47.75,286.1,172.233,510.5,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1693,1693,"Pschebizin, Marc",DEU,59.9,312.5,205.11700000000002,582.717,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1694,1694,"Raelert, Andreas",DEU,51.0,278.0,171.067,504.533,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1695,1695,"Raphael, Jan",DEU,51.1,297.617,184.86700000000002,538.1,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1696,1696,"Rossmann, Benjamin",DEU,66.9,304.283,192.783,568.75,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1697,1697,"s, Bradley",USA,58.933,316.7,180.167,561.1,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1698,1698,"Schildknecht, Ronnie",CHE,53.55,283.633,187.667,529.25,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1699,1699,"Shiono, Emi",JPN,72.883,322.8,199.983,601.217,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1700,1700,"Snow, Caitlin",USA,58.833,332.85,194.683,591.9830000000001,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1701,1701,"Steinbecher, Andrea",DEU,59.983000000000004,352.68300000000005,198.6,617.0,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1702,1702,"Stewart, Tyler",USA,68.517,306.33299999999997,202.983,582.683,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1703,1703,"Sturla, Eduardo",ARG,55.7,282.08299999999997,186.85,529.367,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1704,1704,"Tajsich, Sonja",DEU,72.1,314.567,197.9,590.217,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1705,1705,"Takahama, Kuniaki",JPN,52.817,327.35,188.4,575.117,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1706,1706,"Tani, Shingo",JPN,63.233000000000004,315.05,186.1,569.683,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1707,1707,"Tollakson, Tj",USA,52.867,292.617,196.1,546.3330000000001,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1708,1708,"Toth, Anthony",CAN,60.183,321.367,252.583,642.0169999999999,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1709,1709,"Twelsiek, Maik",DEU,52.9,268.567,189.45,515.1669999999999,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1710,1710,"Vabrousek, Petr",CZE,59.883,295.533,202.333,563.05,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1711,1711,"Van Lierde, Frederik",BEL,50.983000000000004,277.58299999999997,215.8,549.633,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1712,1712,"Van Lierde, Luc",BEL,50.933,289.817,209.75,554.9830000000001,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1713,1713,"Vuckovic, Stephan",DEU,52.833,296.5,178.2,531.5830000000001,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1714,1714,"Vytrisal, Frank",DEU,54.533,284.133,197.86700000000002,541.5,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1715,1715,"Wallenhorst, Sandra",DEU,63.117,320.7,189.4,578.467,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1716,1716,"Wallimann, Patrick",CHE,59.967,296.017,203.6,565.55,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1717,1717,"Ward, Nicole",AUS,59.817,344.333,212.0,620.7669999999999,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1718,1718,"Wee, Bree",USA,55.783,324.1,213.05,597.817,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1719,1719,"Weiss, Michael",AUT,63.083,270.067,198.167,535.9,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1720,1720,"Wellington, Chrissie",GBR,54.516999999999996,292.1,183.083,534.033,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1721,1721,"White, Matty",AUS,55.783,298.08299999999997,189.717,547.9830000000001,Pro,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1722,1722,"Wu, Kathrin",DEU,63.0,329.467,212.933,610.9,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1723,1723,"Zelenkova, Lucie",CZE,50.967,324.35,225.1,604.7,Pro,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1724,1724,"Abramowski, Jannicke",DEU,65.467,386.13300000000004,259.683,717.133,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1725,1725,"Acevedo Van Arcken, Rodrigo",COL,66.283,304.217,188.85,564.617,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1726,1726,"Beardall, Timothy",AUS,65.7,296.467,245.1,618.1669999999999,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1727,1727,"Bednarz, Blake",USA,61.667,327.217,260.55,657.867,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1728,1728,"Boettcher, Chris",USA,75.55,333.267,215.4,632.783,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1729,1729,"Bosch, Thomas",DEU,65.333,318.017,204.717,594.55,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1730,1730,"Browne, Meghan",USA,55.383,382.733,304.117,749.7669999999999,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1731,1731,"Chong, Jessica",USA,62.333,376.55,329.36699999999996,774.933,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1732,1732,"Chow, Amy",USA,79.517,413.717,251.35,759.933,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1733,1733,"Chura, Haley",USA,53.55,366.05,325.7,753.033,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1734,1734,"Collier, Jacinta",AUS,60.817,381.88300000000004,258.183,712.4830000000001,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1735,1735,"Conte, Lois",REU,88.133,357.283,291.16700000000003,746.9830000000001,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1736,1736,"Ebert, Henrique",BRA,57.033,321.91700000000003,249.933,636.0830000000001,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1737,1737,"Fecik, Jon",USA,65.733,313.967,299.783,687.117,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1738,1738,"Franklin, John",GBR,63.967,313.433,200.35,585.783,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1739,1739,"Fraser, Ryann",CAN,73.583,409.13300000000004,389.43300000000005,886.617,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1740,1740,"Fujiki, Aiko",JPN,78.317,437.36699999999996,262.517,787.467,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1741,1741,"Fujiwara, Taku",JPN,74.533,343.717,189.033,629.45,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1742,1742,"Gooch, Kiley",USA,63.2,361.717,273.817,706.117,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1743,1743,"Gosselin, Jeff",CAN,66.75,307.883,218.13299999999998,599.1669999999999,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1744,1744,"Haughton, Andrew",USA,59.867,349.267,257.91700000000003,674.817,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1745,1745,"Heineman, John",USA,66.567,335.017,293.3,702.783,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1746,1746,"Jensen, Chris",AUS,69.317,305.867,240.533,625.3,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1747,1747,"Jones, Kara",USA,81.583,404.85,227.05,720.633,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1748,1748,"Kühnlein, Angela",DEU,71.95,354.083,253.283,686.117,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1749,1749,"Lavery, Mike",USA,62.417,300.75,206.88299999999998,576.5830000000001,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1750,1750,"Lopez, Thomas",USA,60.533,314.317,258.067,639.4830000000001,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1751,1751,"Ludlow, Lindsay",USA,63.0,338.417,242.983,650.867,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1752,1752,"Mandy, Dammekens",BEL,87.7,405.733,292.05,795.0169999999999,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1753,1753,"Markesich, Catherine",USA,85.51700000000001,486.517,361.267,951.0169999999999,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1754,1754,"Marsh, John",AUS,63.766999999999996,311.783,201.983,583.9830000000001,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1755,1755,"Maurice, Jason",USA,62.95,336.233,308.633,719.367,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1756,1756,"Miller, Leslie",USA,65.2,409.8,280.45,762.317,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1757,1757,"Murawska, Anna",GBR,88.96700000000001,463.86699999999996,326.283,903.8,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1758,1758,"Nelson, Sarah",USA,71.583,377.85,293.033,748.9,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1759,1759,"Opunui, Landon",USA,66.967,315.933,305.7,694.5,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1760,1760,"Pfleger, Florentina",AUT,81.25,441.56699999999995,256.25,787.0,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1761,1761,"Pöllabauer, Bernd",AUT,66.033,316.033,225.733,613.317,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1762,1762,"Rahel, Battig",CHE,74.467,399.06699999999995,313.483,795.6669999999999,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1763,1763,"Reed, Timothy James",AUS,56.95,301.983,194.15,558.5,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1764,1764,"Renko, Max",AUT,60.583,290.717,188.467,545.3,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1765,1765,"Richard, Antoine",FRA,75.65,390.25,389.88300000000004,865.5,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1766,1766,"Rossi, Julia",USA,68.25,360.0,305.9,744.883,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1767,1767,"Scheltinga, Diederik",NLD,59.983000000000004,310.767,351.35,732.1,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1768,1768,"Schrooyen, Bart",BEL,60.583,313.91700000000003,239.35,618.883,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1769,1769,"Shepard, Tom",USA,73.817,344.333,256.65,685.7,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1770,1770,"Skipworth, Todd",AUS,53.266999999999996,304.467,218.05,581.5169999999999,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1771,1771,"Snyder, Dj",USA,65.217,316.16700000000003,184.683,570.5830000000001,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1772,1772,"Stedford, Adrienne",CAN,70.883,376.85,310.683,786.5169999999999,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1773,1773,"Tomita, Masashige",JPN,78.133,337.733,230.067,653.6669999999999,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1774,1774,"Tripke, Julia",DEU,73.45,358.93300000000005,232.717,672.2669999999999,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1775,1775,"Tweed, Spencer",USA,70.383,329.61699999999996,267.117,676.717,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1776,1776,"Valerius, Carmen",DEU,70.417,375.9,314.8,768.9,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1777,1777,"Vertiz, Tatiana",MEX,65.4,368.333,212.333,652.183,18-24,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1778,1778,"Wall, Brad",AUS,59.617,325.33299999999997,218.86700000000002,610.367,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1779,1779,"Webster, Alex",AUS,77.467,377.983,241.483,704.45,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1780,1780,"Wheeler, Patrick",USA,61.983000000000004,343.86699999999996,201.55,617.35,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1781,1781,"Yannutz, Brian",USA,112.28299999999999,480.31699999999995,355.06699999999995,959.7330000000001,18-24,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1782,1782,"Abaibourova, Lilia",RUS,92.8,414.85,230.167,752.85,25-29,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1783,1783,"Agirresarobe, Aimar",ESP,60.917,310.16700000000003,218.86700000000002,595.217,25-29,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1784,1784,"Alper, Adam",USA,63.067,321.183,201.15,592.183,25-29,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1785,1785,"Auffray, Nicolas",FRA,66.65,324.317,257.15,654.8,25-29,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1786,1786,"Ayerza, Jon",---,53.4,314.233,191.533,564.867,25-29,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1787,1787,"Bakowski, Thomas",AUS,65.45,330.15,231.467,638.317,25-29,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1788,1788,"Battle Marcel, Marcel",ESP,61.717,320.883,197.267,586.683,25-29,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1789,1789,"Bauer, Sebastian",DEU,61.133,308.55,206.7,584.05,25-29,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1790,1790,"B�chler, Marcus",DEU,59.817,305.633,209.85,580.45,25-29,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1791,1791,"Beebe, Kelzie",USA,64.317,357.017,240.533,669.467,25-29,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1792,1792,"Benhabib, Larbi",CAN,67.45,316.067,225.683,616.5830000000001,25-29,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
1793,1793,"Benoit, Jacqui",AUS,69.067,390.18300000000005,269.41700000000003,737.35,25-29,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1794,1794,"Benz, Simone",CHE,56.25,337.25,212.05,610.9,25-29,1,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,1
1795,1795,"Bieler, Ueli",CHE,71.5,299.567,208.38299999999998,587.8,25-29,2,2009,83.556,87,63.0,8.389,WSW,7.75,3.21,0
